feature_name,ref_end,ref_seq_name,ref_start,splice_index,transcription_index,translation_modifier_name
whole_genome,600,REF_4i_L36439_L36437,592,1,1,
whole_genome,612,REF_4i_L36439_L36437,604,1,1,
whole_genome,654,REF_4i_L36439_L36437,616,1,1,
whole_genome,660,REF_4i_L36439_L36437,658,1,1,
whole_genome,691,REF_1f_L38350_L38371,239,1,1,
whole_genome,712,REF_1f_L38350_L38371,695,1,1,
whole_genome,724,REF_1f_L38350_L38371,716,1,1,
whole_genome,744,REF_2s_JQ924942_HM777447_HM777332,595,1,1,
whole_genome,745,REF_1f_L38350_L38371,740,1,1,
whole_genome,757,REF_1f_L38350_L38371,749,1,1,
whole_genome,775,REF_1f_L38350_L38371,764,1,1,
whole_genome,792,REF_2n_L39309_L44602,487,1,1,
whole_genome,798,REF_2p_L39300_L44601,460,1,1,
whole_genome,811,REF_1f_L38350_L38371,779,1,1,
whole_genome,811,REF_2o_L38333_L38373,239,1,1,
whole_genome,832,REF_3c_D16612_D14198_D16613,260,1,1,
whole_genome,833,REF_3f_D16614_D14203_D16615,261,1,1,
whole_genome,864,REF_4i_L36439_L36437,664,1,1,
whole_genome,913,REF_1f_L38350_L38371,812,1,1,
whole_genome,924,REF_4i_L36439_L36437,868,1,1,
whole_genome,930,REF_4e_L29589_L29590,592,1,1,
whole_genome,930,REF_4h_L29610_L29611,592,1,1,
whole_genome,930,REF_4i_L36439_L36437,928,1,1,
whole_genome,940,REF_1f_L38350_L38371,917,1,1,
whole_genome,940,REF_2o_L38333_L38373,812,1,1,
whole_genome,961,REF_3c_D16612_D14198_D16613,833,1,1,
whole_genome,962,REF_3f_D16614_D14203_D16615,834,1,1,
whole_genome,1186,REF_1f_L38350_L38371,941,1,1,
whole_genome,1192,REF_2o_L38333_L38373,941,1,1,
whole_genome,1408,REF_3c_D16612_D14198_D16613,962,1,1,
whole_genome,1409,REF_3f_D16614_D14203_D16615,963,1,1,
whole_genome,1410,REF_2s_JQ924942_HM777447_HM777332,1096,1,1,
whole_genome,1510,REF_1f_L38350_L38371,1202,1,1,
whole_genome,1528,REF_1f_L38350_L38371,1517,1,1,
whole_genome,1543,REF_2o_L38333_L38373,1205,1,1,
whole_genome,1852,REF_3c_D16612_D14198_D16613,1520,1,1,
whole_genome,1853,REF_3f_D16614_D14203_D16615,1521,1,1,
whole_genome,2959,REF_3c_D16612_D14198_D16613,2198,1,1,
whole_genome,2960,REF_3f_D16614_D14203_D16615,2199,1,1,
whole_genome,9054,REF_4a_DQ988074,1,1,1,
whole_genome,9102,REF_2b_AB661382,1,1,1,
whole_genome,9102,REF_2b_AB661388,1,1,1,
whole_genome,9112,REF_2j_HM777358,1,1,1,
whole_genome,9144,REF_6w_EU643836,1,1,1,
whole_genome,9147,REF_6w_EU643834,1,1,1,
whole_genome,9174,REF_4g_JX227971,1,1,1,
whole_genome,9174,REF_4v_HQ537008,1,1,1,
whole_genome,9177,REF_4v_HQ537009,1,1,1,
whole_genome,9187,REF_1_unassigned_HQ537007,1,1,1,
whole_genome,9191,REF_1a_HQ850279,1,1,1,
whole_genome,9242,REF_4w_FJ025855,1,1,1,
whole_genome,9267,REF_4_unassigned_FJ025854,1,1,1,
whole_genome,9270,REF_4v_JX227960,1,1,1,
whole_genome,9271,REF_4w_FJ025856,1,1,1,
whole_genome,9273,REF_4d_DQ418786,1,1,1,
whole_genome,9281,REF_4k_EU392171,1,1,1,
whole_genome,9286,REF_1a_EF407457,1,1,1,
whole_genome,9286,REF_4o_JX227977,1,1,1,
whole_genome,9295,REF_2c_JX227949,1,1,1,
whole_genome,9295,REF_4a_DQ418789,1,1,1,
whole_genome,9297,REF_4f_EU392175,1,1,1,
whole_genome,9298,REF_4f_EU392174,1,1,1,
whole_genome,9299,REF_4d_EU392172,1,1,1,
whole_genome,9301,REF_4n_JX227970,1,1,1,
whole_genome,9304,REF_4f_EF589161,1,1,1,
whole_genome,9305,REF_4m_JX227972,1,1,1,
whole_genome,9312,REF_4k_EU392173,1,1,1,
whole_genome,9314,REF_4g_JX227963,1,1,1,
whole_genome,9315,REF_6a_HQ639936,1,1,1,
whole_genome,9317,REF_4l_JX227957,1,1,1,
whole_genome,9319,REF_4r_JX227976,1,1,1,
whole_genome,9323,REF_4v_JX227959,1,1,1,
whole_genome,9337,REF_4_unassigned_JX227964,1,1,1,
whole_genome,9340,REF_6a_Y12083,1,1,1,
whole_genome,9343,REF_5a_NC_009826,1,1,1,
whole_genome,9343,REF_5_NC_009826,1,1,1,
whole_genome,9352,REF_3i_JX227955,1,1,1,
whole_genome,9353,REF_3g_JX227954,1,1,1,
whole_genome,9355,REF_4a_NC_009825,1,1,1,
whole_genome,9355,REF_4_NC_009825,1,1,1,
whole_genome,9355,REF_6a_AY859526,1,1,1,
whole_genome,9358,REF_2l_KC197235,1,1,1,
whole_genome,9359,REF_1b_EU781828,1,1,1,
whole_genome,9361,REF_6n_EU246938,1,1,1,
whole_genome,9364,REF_6o_EU246934,1,1,1,
whole_genome,9364,REF_6t_EU246939,1,1,1,
whole_genome,9367,REF_6u_EU246940,1,1,1,
whole_genome,9370,REF_2i_DQ155561,1,1,1,
whole_genome,9370,REF_6e_EU246931,1,1,1,
whole_genome,9370,REF_6f_EU246936,1,1,1,
whole_genome,9376,REF_6a_EU246930,1,1,1,
whole_genome,9380,REF_2k_JX227953,1,1,1,
whole_genome,9382,REF_6e_EU246932,1,1,1,
whole_genome,9383,REF_2j_HM777359,1,1,1,
whole_genome,9383,REF_2m_JX227967,1,1,1,
whole_genome,9383,REF_3b_JQ065709,1,1,1,
whole_genome,9388,REF_4l_FJ839870,1,1,1,
whole_genome,9390,REF_3a_X76918,1,1,1,
whole_genome,9392,REF_2a_HQ639944,1,1,1,
whole_genome,9398,REF_1_unassigned_KJ439777,1,1,1,
whole_genome,9398,REF_2q_FN666429,1,1,1,
whole_genome,9399,REF_1_unassigned_KJ439780,1,1,1,
whole_genome,9401,REF_1a_M62321,1,1,1,
whole_genome,9401,REF_6xb_KJ567645,1,1,1,
whole_genome,9401,REF_6xe_KM252792,1,1,1,
whole_genome,9402,REF_2l_KC197240,1,1,1,
whole_genome,9406,REF_6t_EF632071,1,1,1,
whole_genome,9408,REF_5a_AF064490,1,1,1,
whole_genome,9411,REF_1n_KJ439775,1,1,1,
whole_genome,9412,REF_6_unassigned_JX183551,1,1,1,
whole_genome,9413,REF_1b_D90208,1,1,1,
whole_genome,9413,REF_1b_EU781827,1,1,1,
whole_genome,9413,REF_1j_KJ439773,1,1,1,
whole_genome,9413,REF_1_unassigned_KJ439779,1,1,1,
whole_genome,9413,REF_6l_JX183556,1,1,1,
whole_genome,9415,REF_2_unassigned_KC197236,1,1,1,
whole_genome,9415,REF_2_unassigned_KC197237,1,1,1,
whole_genome,9416,REF_1a_M67463,1,1,1,
whole_genome,9416,REF_1b_M58335,1,1,1,
whole_genome,9420,REF_1h_KC248199,1,1,1,
whole_genome,9421,REF_1h_KC248198,1,1,1,
whole_genome,9421,REF_1i_KJ439772,1,1,1,
whole_genome,9421,REF_4d_FJ462437,1,1,1,
whole_genome,9422,REF_1e_KC248194,1,1,1,
whole_genome,9422,REF_4o_FJ462440,1,1,1,
whole_genome,9423,REF_6_unassigned_JX183554,1,1,1,
whole_genome,9425,REF_4m_FJ462433,1,1,1,
whole_genome,9426,REF_4s_JF735136,1,1,1,
whole_genome,9426,REF_4_unassigned_JF735129,1,1,1,
whole_genome,9426,REF_4_unassigned_JF735131,1,1,1,
whole_genome,9428,REF_1l_KC248196,1,1,1,
whole_genome,9429,REF_3a_JN714194,1,1,1,
whole_genome,9429,REF_6v_EU158186,1,1,1,
whole_genome,9429,REF_6v_EU798761,1,1,1,
whole_genome,9430,REF_1l_KC248193,1,1,1,
whole_genome,9430,REF_4_unassigned_JF735130,1,1,1,
whole_genome,9430,REF_6_unassigned_DQ278893,1,1,1,
whole_genome,9430,REF_6_unassigned_KJ470625,1,1,1,
whole_genome,9431,REF_4_unassigned_JF735135,1,1,1,
whole_genome,9432,REF_6xd_KM252789,1,1,1,
whole_genome,9433,REF_1l_KC248197,1,1,1,
whole_genome,9433,REF_3i_FJ407092,1,1,1,
whole_genome,9433,REF_4q_FJ462434,1,1,1,
whole_genome,9434,REF_6xd_KM252791,1,1,1,
whole_genome,9435,REF_4g_FJ462432,1,1,1,
whole_genome,9435,REF_4n_FJ462441,1,1,1,
whole_genome,9435,REF_6xd_KM252790,1,1,1,
whole_genome,9435,REF_6_unassigned_KJ470623,1,1,1,
whole_genome,9437,REF_4_unassigned_JF735134,1,1,1,
whole_genome,9438,REF_4k_FJ462438,1,1,1,
whole_genome,9439,REF_1_unassigned_KC248195,1,1,1,
whole_genome,9440,REF_4b_FJ462435,1,1,1,
whole_genome,9440,REF_4r_FJ462439,1,1,1,
whole_genome,9440,REF_6_unassigned_DQ278891,1,1,1,
whole_genome,9441,REF_1c_AY051292,1,1,1,
whole_genome,9441,REF_1c_AY651061,1,1,1,
whole_genome,9441,REF_4_unassigned_JF735127,1,1,1,
whole_genome,9441,REF_6n_DQ278894,1,1,1,
whole_genome,9442,REF_6j_DQ835761,1,1,1,
whole_genome,9442,REF_6xc_KJ567651,1,1,1,
whole_genome,9443,REF_6xa_EU408332,1,1,1,
whole_genome,9443,REF_7a_NC_030791,1,1,1,
whole_genome,9443,REF_7_NC_030791,1,1,1,
whole_genome,9444,REF_3b_D49374,1,1,1,
whole_genome,9444,REF_6m_DQ835767,1,1,1,
whole_genome,9446,REF_1k_KJ439774,1,1,1,
whole_genome,9446,REF_6_unassigned_JX183553,1,1,1,
whole_genome,9447,REF_1n_KJ439781,1,1,1,
whole_genome,9447,REF_6i_DQ835770,1,1,1,
whole_genome,9447,REF_6n_DQ835768,1,1,1,
whole_genome,9447,REF_6_unassigned_KC844040,1,1,1,
whole_genome,9448,REF_1m_KJ439778,1,1,1,
whole_genome,9448,REF_1m_KJ439782,1,1,1,
whole_genome,9448,REF_2_unassigned_KC197239,1,1,1,
whole_genome,9448,REF_6w_DQ278892,1,1,1,
whole_genome,9448,REF_6_unassigned_JX183549,1,1,1,
whole_genome,9449,REF_6m_DQ835766,1,1,1,
whole_genome,9449,REF_6r_EU408328,1,1,1,
whole_genome,9450,REF_3k_D63821,1,1,1,
whole_genome,9450,REF_6o_EF424627,1,1,1,
whole_genome,9451,REF_1d_KJ439768,1,1,1,
whole_genome,9451,REF_6xa_EU408330,1,1,1,
whole_genome,9453,REF_6l_EF424628,1,1,1,
whole_genome,9453,REF_6p_EF424626,1,1,1,
whole_genome,9454,REF_3a_D28917,1,1,1,
whole_genome,9454,REF_6f_DQ835760,1,1,1,
whole_genome,9454,REF_6j_DQ835769,1,1,1,
whole_genome,9454,REF_6_unassigned_JX183558,1,1,1,
whole_genome,9456,REF_3a_NC_009824,1,1,1,
whole_genome,9456,REF_3_NC_009824,1,1,1,
whole_genome,9458,REF_3d_KJ470619,1,1,1,
whole_genome,9458,REF_3e_KJ470618,1,1,1,
whole_genome,9458,REF_6i_DQ835762,1,1,1,
whole_genome,9459,REF_6c_EF424629,1,1,1,
whole_genome,9459,REF_6_unassigned_JX183550,1,1,1,
whole_genome,9460,REF_6xe_JX183557,1,1,1,
whole_genome,9461,REF_6g_D63822,1,1,1,
whole_genome,9461,REF_6v_EU798760,1,1,1,
whole_genome,9462,REF_1_unassigned_KJ439776,1,1,1,
whole_genome,9462,REF_6g_DQ314806,1,1,1,
whole_genome,9463,REF_6q_EF424625,1,1,1,
whole_genome,9468,REF_4c_FJ462436,1,1,1,
whole_genome,9468,REF_6e_DQ314805,1,1,1,
whole_genome,9470,REF_2f_KC844050,1,1,1,
whole_genome,9470,REF_6xa_EU408331,1,1,1,
whole_genome,9471,REF_6_unassigned_KJ470620,1,1,1,
whole_genome,9472,REF_2f_KC844042,1,1,1,
whole_genome,9473,REF_6s_EU408329,1,1,1,
whole_genome,9474,REF_6_unassigned_KJ470622,1,1,1,
whole_genome,9474,REF_6_unassigned_KJ470624,1,1,1,
whole_genome,9475,REF_4p_FJ462431,1,1,1,
whole_genome,9475,REF_6_unassigned_KJ470621,1,1,1,
whole_genome,9481,REF_1_unassigned_AJ851228,1,1,1,
whole_genome,9487,REF_1c_D14853,1,1,1,
whole_genome,9488,REF_2k_AB031663,1,1,1,
whole_genome,9488,REF_4t_FJ839869,1,1,1,
whole_genome,9488,REF_6_unassigned_KC844039,1,1,1,
whole_genome,9490,REF_1g_AM910652,1,1,1,
whole_genome,9508,REF_2d_JF735114,1,1,1,
whole_genome,9508,REF_2_unassigned_JF735110,1,1,1,
whole_genome,9509,REF_2j_JF735113,1,1,1,
whole_genome,9510,REF_2_unassigned_JF735117,1,1,1,
whole_genome,9511,REF_2b_D10988,1,1,1,
whole_genome,9512,REF_2r_JF735115,1,1,1,
whole_genome,9513,REF_2c_D50409,1,1,1,
whole_genome,9514,REF_2_unassigned_JF735116,1,1,1,
whole_genome,9520,REF_2u_JF735112,1,1,1,
whole_genome,9533,REF_6xb_JX183552,1,1,1,
whole_genome,9535,REF_4_unassigned_JF735132,1,1,1,
whole_genome,9563,REF_4_unassigned_JF735138,1,1,1,
whole_genome,9566,REF_2q_FN666428,1,1,1,
whole_genome,9579,REF_3h_JF735121,1,1,1,
whole_genome,9583,REF_3_unassigned_JF735124,1,1,1,
whole_genome,9589,REF_2a_D00944,1,1,1,
whole_genome,9589,REF_2_D00944,1,1,1,
whole_genome,9601,REF_6k_D84264,1,1,1,
whole_genome,9615,REF_2_unassigned_JF735118,1,1,1,
whole_genome,9615,REF_6d_D84263,1,1,1,
whole_genome,9616,REF_2t_KC197238,1,1,1,
whole_genome,9618,REF_2m_JF735111,1,1,1,
whole_genome,9621,REF_6h_D84265,1,1,1,
whole_genome,9628,REF_2_unassigned_JF735119,1,1,1,
whole_genome,9628,REF_6b_NC_009827,1,1,1,
whole_genome,9628,REF_6_NC_009827,1,1,1,
whole_genome,9633,REF_3h_JF735126,1,1,1,
whole_genome,9634,REF_3g_JF735123,1,1,1,
whole_genome,9646,REF_1a_NC_004102,1,1,1,
whole_genome,9646,REF_1_NC_004102,1,1,1,
whole_genome,9646,REF_MASTER_NC_004102,1,1,1,
whole_genome,9654,REF_2b_AB030907,1,1,1,
whole_genome,9660,REF_3k_JF735122,1,1,1,
whole_genome,9678,REF_2a_AB047639,1,1,1,
whole_genome,9825,REF_2e_JF735120,1,1,1,
